id,student_id,topic_id,score,time_spent,attempts,timestamp
517,23,10,95.1,90,1,2026-02-08 15:00:00
518,23,11,47.0,115,1,2026-02-08 23:00:00
519,24,1,53.7,93,1,2026-01-16 17:00:00
520,24,2,83.2,90,1,2026-01-17 20:00:00
521,24,3,84.6,62,1,2026-01-18 10:00:00
522,24,4,94.2,104,1,2026-01-19 08:00:00
523,24,4,50.9,102,2,2026-01-19 21:00:00
524,24,4,53.8,133,3,2026-01-21 16:00:00
525,24,5,86.7,83,1,2026-01-22 18:00:00
526,24,5,64.4,94,2,2026-01-23 04:00:00
527,24,6,75.8,94,1,2026-01-23 21:00:00
528,24,7,83.0,121,1,2026-01-25 00:00:00
529,24,8,49.4,88,1,2026-01-25 14:00:00
530,24,9,90.3,95,1,2026-01-26 20:00:00
531,24,9,72.9,102,2,2026-01-27 07:00:00
532,24,10,71.6,93,1,2026-01-28 17:00:00
533,24,11,83.7,81,1,2026-01-29 21:00:00
534,24,12,74.1,93,1,2026-01-31 13:00:00
535,24,13,93.7,111,1,2026-02-01 11:00:00
536,24,14,49.5,69,1,2026-02-02 17:00:00
537,24,15,87.4,92,1,2026-02-03 12:00:00
538,24,16,84.1,75,1,2026-02-03 18:00:00
539,24,17,48.1,113,1,2026-02-05 18:00:00
540,24,18,78.9,59,1,2026-02-06 11:00:00
541,24,18,36.5,78,2,2026-02-07 21:00:00
542,25,1,44.8,97,1,2026-01-23 15:00:00
543,25,1,90.7,121,2,2026-01-23 23:00:00
544,25,2,93.8,88,1,2026-01-25 18:00:00
545,25,3,56.9,78,1,2026-01-27 06:00:00
546,25,4,86.8,127,1,2026-01-28 09:00:00
547,25,4,73.4,61,2,2026-01-29 10:00:00
548,25,5,50.1,46,1,2026-01-30 12:00:00
549,25,6,73.7,98,1,2026-02-01 00:00:00
550,25,7,96.5,79,1,2026-02-01 08:00:00
551,25,7,98.7,69,2,2026-02-01 23:00:00
552,25,7,49.8,104,3,2026-02-02 10:00:00
553,25,8,82.6,94,1,2026-02-02 22:00:00
554,25,8,96.2,78,2,2026-02-03 14:00:00
555,25,8,80.3,64,3,2026-02-04 15:00:00
556,25,9,87.0,107,1,2026-02-05 23:00:00
557,25,9,81.2,103,2,2026-02-06 19:00:00
558,25,9,98.7,88,3,2026-02-07 21:00:00
559,25,10,57.6,126,1,2026-02-08 12:00:00
560,25,11,81.1,68,1,2026-02-09 00:00:00
561,25,11,35.9,59,2,2026-02-10 00:00:00
562,25,11,70.7,76,3,2026-02-10 23:00:00
563,25,12,43.2,89,1,2026-02-12 13:00:00
564,26,1,73.4,144,1,2026-01-08 08:00:00
565,26,1,42.3,135,2,2026-01-10 07:00:00
566,26,1,71.7,147,3,2026-01-11 09:00:00
567,26,2,86.2,114,1,2026-01-12 01:00:00
568,26,2,79.5,168,2,2026-01-13 06:00:00
569,26,3,44.9,138,1,2026-01-14 13:00:00
570,26,4,47.7,162,1,2026-01-15 06:00:00
571,26,5,53.9,146,1,2026-01-15 18:00:00
572,26,5,51.0,149,2,2026-01-17 04:00:00
573,26,6,40.9,151,1,2026-01-18 10:00:00
574,26,7,41.5,148,1,2026-01-19 01:00:00
575,26,8,39.0,152,1,2026-01-20 16:00:00
576,26,9,46.6,166,1,2026-01-22 14:00:00
577,26,10,53.2,143,1,2026-01-24 08:00:00
578,26,11,92.0,154,1,2026-01-24 19:00:00
579,26,11,79.6,138,2,2026-01-26 12:00:00
580,26,11,80.8,168,3,2026-01-27 02:00:00
581,26,12,88.8,126,1,2026-01-28 14:00:00
582,26,13,90.9,176,1,2026-01-29 13:00:00
583,26,13,35.7,139,2,2026-01-31 06:00:00
584,26,13,46.4,111,3,2026-02-01 09:00:00
585,26,14,68.0,142,1,2026-02-03 04:00:00
586,26,14,34.7,126,2,2026-02-04 13:00:00
587,26,14,44.5,156,3,2026-02-05 15:00:00
588,26,15,94.4,126,1,2026-02-06 14:00:00
589,26,16,46.9,131,1,2026-02-07 02:00:00
590,26,17,93.8,102,1,2026-02-07 18:00:00
591,26,18,60.1,130,1,2026-02-08 17:00:00
592,26,19,74.4,91,1,2026-02-09 19:00:00
593,27,1,87.1,30,1,2026-01-11 19:00:00
594,27,2,91.8,75,1,2026-01-13 09:00:00
595,27,3,98.7,75,1,2026-01-14 00:00:00
596,27,4,99.5,68,1,2026-01-15 06:00:00
597,27,5,52.2,40,1,2026-01-16 09:00:00
598,27,6,79.4,59,1,2026-01-17 18:00:00
599,27,7,65.7,59,1,2026-01-18 10:00:00
600,27,7,49.6,36,2,2026-01-18 14:00:00
601,27,8,82.0,90,1,2026-01-19 01:00:00
602,27,9,43.5,77,1,2026-01-20 04:00:00
603,27,10,93.0,55,1,2026-01-21 01:00:00
604,27,11,90.0,60,1,2026-01-22 06:00:00
605,27,12,76.9,64,1,2026-01-23 02:00:00
606,27,13,75.4,30,1,2026-01-25 01:00:00
607,27,13,72.9,55,2,2026-01-26 00:00:00
608,27,14,49.6,46,1,2026-01-26 22:00:00
609,27,15,34.8,39,1,2026-01-28 05:00:00
610,27,16,95.8,54,1,2026-01-28 20:00:00
611,27,17,73.3,95,1,2026-01-30 00:00:00
612,27,18,95.6,72,1,2026-01-31 10:00:00
613,28,1,41.3,78,1,2026-01-23 02:00:00
614,28,2,96.7,101,1,2026-01-24 19:00:00
615,28,3,77.3,117,1,2026-01-25 21:00:00
616,28,3,32.6,108,2,2026-01-26 06:00:00
617,28,4,46.9,91,1,2026-01-27 15:00:00
618,28,5,42.9,77,1,2026-01-28 19:00:00
619,28,5,43.4,103,2,2026-01-30 19:00:00
620,28,6,89.1,97,1,2026-02-01 02:00:00
621,28,7,98.7,107,1,2026-02-01 20:00:00
622,28,7,87.0,102,2,2026-02-02 21:00:00
623,28,8,47.3,110,1,2026-02-04 09:00:00
624,28,8,88.7,79,2,2026-02-05 15:00:00
625,28,9,89.8,116,1,2026-02-07 07:00:00
626,28,10,66.2,93,1,2026-02-09 02:00:00
627,28,11,93.0,131,1,2026-02-09 15:00:00
628,28,12,40.7,76,1,2026-02-10 08:00:00
629,28,12,82.2,124,2,2026-02-12 07:00:00
630,28,12,94.8,93,3,2026-02-12 12:00:00
631,28,13,78.2,76,1,2026-02-12 18:00:00
632,28,14,68.5,80,1,2026-02-14 15:00:00
633,28,15,71.9,83,1,2026-02-16 09:00:00
634,28,16,87.1,98,1,2026-02-16 21:00:00
635,29,1,72.7,100,1,2026-01-19 20:00:00
636,29,1,87.5,78,2,2026-01-20 20:00:00
637,29,1,75.3,89,3,2026-01-21 13:00:00
638,29,2,98.5,132,1,2026-01-23 03:00:00
639,29,3,81.0,124,1,2026-01-24 06:00:00
640,29,4,32.2,98,1,2026-01-26 04:00:00
641,29,5,62.4,90,1,2026-01-28 04:00:00
642,29,6,98.1,92,1,2026-01-29 00:00:00
643,29,6,55.2,102,2,2026-01-29 14:00:00
644,29,7,67.0,69,1,2026-01-31 00:00:00
645,29,7,50.2,84,2,2026-01-31 14:00:00
646,29,8,70.8,56,1,2026-02-01 14:00:00
647,29,9,79.2,97,1,2026-02-02 19:00:00
648,29,10,57.4,102,1,2026-02-03 07:00:00
649,29,10,90.6,80,2,2026-02-03 19:00:00
650,29,10,75.5,121,3,2026-02-04 04:00:00
651,29,11,97.2,65,1,2026-02-05 23:00:00
652,29,11,32.0,60,2,2026-02-07 23:00:00
653,29,11,98.7,94,3,2026-02-08 19:00:00
654,29,12,49.7,110,1,2026-02-10 04:00:00
655,29,13,45.2,123,1,2026-02-11 02:00:00
656,29,13,41.3,80,2,2026-02-11 19:00:00
657,29,14,83.5,111,1,2026-02-12 15:00:00
658,29,15,96.1,89,1,2026-02-12 19:00:00
659,29,16,72.9,86,1,2026-02-14 13:00:00
660,29,16,80.6,107,2,2026-02-15 08:00:00
661,29,16,45.2,103,3,2026-02-16 04:00:00
662,29,17,85.1,58,1,2026-02-16 19:00:00
663,29,17,85.9,119,2,2026-02-17 04:00:00
664,29,17,73.8,117,3,2026-02-18 04:00:00
665,29,18,96.8,77,1,2026-02-19 17:00:00
666,29,18,66.8,97,2,2026-02-20 06:00:00
667,29,19,74.9,99,1,2026-02-20 12:00:00
668,30,1,52.4,65,1,2026-02-01 02:00:00
669,30,2,96.0,48,1,2026-02-02 04:00:00
670,30,3,87.5,46,1,2026-02-04 02:00:00
671,30,4,84.9,59,1,2026-02-04 10:00:00
672,30,5,34.2,83,1,2026-02-06 03:00:00
673,30,6,70.2,70,1,2026-02-07 00:00:00
674,30,7,71.5,52,1,2026-02-07 12:00:00
675,30,7,86.4,75,2,2026-02-07 19:00:00
676,30,7,77.2,30,3,2026-02-09 00:00:00
677,30,8,92.6,82,1,2026-02-10 05:00:00
678,30,9,80.8,30,1,2026-02-12 04:00:00
679,30,9,96.6,52,2,2026-02-12 20:00:00
680,30,10,54.5,37,1,2026-02-14 03:00:00
681,30,11,91.4,34,1,2026-02-14 21:00:00
682,30,11,78.7,83,2,2026-02-16 18:00:00
683,30,11,73.8,50,3,2026-02-17 17:00:00
684,30,12,71.4,66,1,2026-02-19 08:00:00
685,30,13,44.2,59,1,2026-02-21 00:00:00
686,30,14,93.6,69,1,2026-02-22 22:00:00
687,30,15,83.6,61,1,2026-02-23 22:00:00
688,30,16,72.3,34,1,2026-02-24 13:00:00
689,30,17,75.2,79,1,2026-02-25 18:00:00
690,31,1,94.4,80,1,2026-01-31 11:00:00
691,31,1,56.9,58,2,2026-02-02 10:00:00
692,31,1,73.4,81,3,2026-02-02 22:00:00
693,31,2,64.2,120,1,2026-02-04 05:00:00
694,31,3,75.0,107,1,2026-02-05 12:00:00
695,31,4,87.1,83,1,2026-02-06 07:00:00
696,31,4,95.4,83,2,2026-02-06 11:00:00
697,31,4,86.6,83,3,2026-02-08 04:00:00
698,31,5,66.1,131,1,2026-02-09 23:00:00
699,31,5,46.8,97,2,2026-02-10 06:00:00
700,31,5,84.2,98,3,2026-02-12 03:00:00
701,31,6,84.1,110,1,2026-02-13 01:00:00
702,31,7,96.5,94,1,2026-02-14 23:00:00
703,31,7,44.4,84,2,2026-02-16 22:00:00
704,31,7,92.5,86,3,2026-02-17 15:00:00
705,31,8,67.6,88,1,2026-02-18 01:00:00
706,31,9,74.8,89,1,2026-02-18 21:00:00
707,31,9,88.5,104,2,2026-02-19 22:00:00
708,31,10,74.5,91,1,2026-02-21 13:00:00
709,31,11,68.4,104,1,2026-02-22 21:00:00
710,31,12,73.2,88,1,2026-02-24 12:00:00
711,31,13,60.4,91,1,2026-02-25 10:00:00
712,31,14,76.1,50,1,2026-02-25 22:00:00
713,31,15,72.6,108,1,2026-02-26 20:00:00
714,31,16,76.8,96,1,2026-02-28 09:00:00
715,31,17,70.9,109,1,2026-03-02 08:00:00
716,31,17,33.4,32,2,2026-03-03 21:00:00
717,31,17,81.8,131,3,2026-03-04 11:00:00
718,31,18,58.0,87,1,2026-03-05 16:00:00
719,31,18,65.9,112,2,2026-03-05 20:00:00
720,31,19,56.0,69,1,2026-03-07 15:00:00
721,31,19,75.9,102,2,2026-03-09 12:00:00
722,31,19,91.8,68,3,2026-03-11 02:00:00
723,31,20,42.5,77,1,2026-03-11 11:00:00
724,32,1,99.6,98,1,2026-01-04 23:00:00
725,32,2,98.2,56,1,2026-01-05 06:00:00
726,32,3,69.5,64,1,2026-01-06 01:00:00
727,32,4,77.4,77,1,2026-01-07 05:00:00
728,32,5,63.1,69,1,2026-01-07 18:00:00
729,32,6,81.1,63,1,2026-01-08 11:00:00
730,32,7,89.1,67,1,2026-01-09 07:00:00
731,32,8,91.3,108,1,2026-01-10 19:00:00
732,32,9,67.7,58,1,2026-01-11 01:00:00
733,32,10,71.2,64,1,2026-01-12 04:00:00
734,32,11,74.3,81,1,2026-01-13 15:00:00
735,32,12,94.6,82,1,2026-01-14 13:00:00
736,32,13,87.2,83,1,2026-01-14 19:00:00
737,32,14,74.2,72,1,2026-01-16 13:00:00
738,32,15,88.7,37,1,2026-01-17 13:00:00
739,32,16,65.5,92,1,2026-01-17 19:00:00
740,32,17,58.2,37,1,2026-01-19 15:00:00
741,32,17,98.7,66,2,2026-01-21 06:00:00
742,32,17,84.3,44,3,2026-01-22 19:00:00
743,32,18,76.2,58,1,2026-01-23 00:00:00
744,32,19,84.7,66,1,2026-01-24 05:00:00
745,33,1,99.4,66,1,2026-01-07 20:00:00
746,33,2,82.2,68,1,2026-01-08 09:00:00
747,33,3,73.0,92,1,2026-01-08 16:00:00
748,33,4,87.6,69,1,2026-01-09 11:00:00
749,33,5,86.6,55,1,2026-01-09 18:00:00
750,33,5,97.4,79,2,2026-01-11 00:00:00
751,33,6,89.5,83,1,2026-01-11 19:00:00
752,33,7,93.5,35,1,2026-01-13 15:00:00
753,33,8,52.2,71,1,2026-01-14 22:00:00
754,33,8,99.2,74,2,2026-01-16 17:00:00
755,33,8,95.2,54,3,2026-01-17 14:00:00
756,33,9,52.5,87,1,2026-01-18 04:00:00
757,33,10,65.0,56,1,2026-01-19 19:00:00
758,33,10,55.3,62,2,2026-01-21 18:00:00
759,33,10,79.6,56,3,2026-01-22 13:00:00
760,33,11,70.1,60,1,2026-01-22 17:00:00
761,33,12,51.5,38,1,2026-01-24 04:00:00
762,33,13,45.0,31,1,2026-01-25 06:00:00
763,33,14,47.7,91,1,2026-01-26 09:00:00
764,33,15,94.3,43,1,2026-01-28 04:00:00
765,33,16,58.2,40,1,2026-01-29 15:00:00
766,33,17,84.8,30,1,2026-01-30 12:00:00
767,33,18,87.6,47,1,2026-02-01 04:00:00
768,33,18,64.1,33,2,2026-02-02 00:00:00
769,33,18,99.1,92,3,2026-02-03 23:00:00
770,34,1,67.6,130,1,2026-01-27 07:00:00
771,34,2,48.6,96,1,2026-01-27 18:00:00
772,34,3,42.6,155,1,2026-01-29 00:00:00
773,34,4,46.9,129,1,2026-01-29 18:00:00
774,34,4,71.9,103,2,2026-01-30 08:00:00
775,34,4,31.0,60,3,2026-01-31 18:00:00
776,34,5,50.7,155,1,2026-02-01 01:00:00
777,34,5,60.5,82,2,2026-02-02 19:00:00
778,34,6,57.7,77,1,2026-02-03 19:00:00
779,34,6,88.8,130,2,2026-02-04 02:00:00
780,34,7,88.5,158,1,2026-02-05 06:00:00
781,34,8,82.8,137,1,2026-02-06 10:00:00
782,34,8,61.2,121,2,2026-02-08 07:00:00
783,34,9,32.7,121,1,2026-02-08 11:00:00
784,34,10,47.7,127,1,2026-02-09 21:00:00
785,34,11,60.1,125,1,2026-02-11 09:00:00
786,34,12,50.7,115,1,2026-02-12 12:00:00
787,34,12,63.3,112,2,2026-02-13 07:00:00
788,34,13,90.0,108,1,2026-02-13 15:00:00
789,34,14,46.7,94,1,2026-02-14 16:00:00
790,34,14,66.7,104,2,2026-02-14 22:00:00
791,34,14,38.5,76,3,2026-02-15 16:00:00
792,34,15,72.2,108,1,2026-02-15 20:00:00
793,34,16,37.9,90,1,2026-02-16 02:00:00
794,34,16,43.6,87,2,2026-02-16 22:00:00
795,34,17,35.5,113,1,2026-02-17 03:00:00
796,35,1,56.4,137,1,2026-01-14 03:00:00
797,35,2,81.3,128,1,2026-01-14 19:00:00
798,35,3,64.1,78,1,2026-01-16 14:00:00
799,35,4,38.3,90,1,2026-01-18 07:00:00
800,35,4,36.7,128,2,2026-01-20 05:00:00
801,35,4,37.1,90,3,2026-01-21 16:00:00
802,35,5,46.0,105,1,2026-01-23 02:00:00
803,35,5,48.0,121,2,2026-01-23 20:00:00
804,35,6,72.5,90,1,2026-01-24 23:00:00
805,35,7,88.6,112,1,2026-01-25 05:00:00
806,35,8,81.5,83,1,2026-01-26 16:00:00
807,35,9,50.5,97,1,2026-01-27 14:00:00
808,35,10,86.4,116,1,2026-01-27 22:00:00
809,35,11,88.1,78,1,2026-01-28 19:00:00
810,35,11,80.4,118,2,2026-01-29 18:00:00
811,35,11,89.6,109,3,2026-01-31 15:00:00
812,35,12,52.0,121,1,2026-02-02 04:00:00
813,35,13,67.6,114,1,2026-02-02 20:00:00
814,35,14,35.1,137,1,2026-02-03 08:00:00
815,35,14,43.6,112,2,2026-02-05 06:00:00
816,36,1,93.6,131,1,2026-01-05 17:00:00
817,36,2,69.1,142,1,2026-01-07 09:00:00
818,36,2,84.2,150,2,2026-01-08 23:00:00
819,36,2,73.1,140,3,2026-01-09 22:00:00
820,36,3,97.3,140,1,2026-01-10 13:00:00
821,36,4,30.4,125,1,2026-01-10 20:00:00
822,36,5,32.7,126,1,2026-01-12 02:00:00
823,36,6,53.4,111,1,2026-01-13 18:00:00
824,36,7,51.0,174,1,2026-01-15 12:00:00
825,36,7,59.4,115,2,2026-01-16 21:00:00
826,36,8,62.3,126,1,2026-01-18 02:00:00
827,36,8,59.3,125,2,2026-01-18 17:00:00
828,36,9,39.6,157,1,2026-01-20 17:00:00
829,36,10,66.0,134,1,2026-01-22 17:00:00
830,36,11,61.1,164,1,2026-01-23 03:00:00
831,36,12,90.8,126,1,2026-01-23 08:00:00
832,36,13,73.4,145,1,2026-01-23 14:00:00
833,36,13,32.7,123,2,2026-01-24 23:00:00
834,36,14,36.8,182,1,2026-01-25 20:00:00
835,36,15,30.4,116,1,2026-01-26 04:00:00
836,36,16,47.6,146,1,2026-01-28 03:00:00
837,36,17,47.7,152,1,2026-01-29 07:00:00
838,36,18,38.0,148,1,2026-01-30 10:00:00
839,37,1,98.8,86,1,2026-01-21 22:00:00
840,37,1,85.4,87,2,2026-01-22 12:00:00
841,37,1,76.2,90,3,2026-01-24 08:00:00
842,37,2,82.1,87,1,2026-01-25 08:00:00
843,37,3,44.7,109,1,2026-01-26 05:00:00
844,37,4,61.6,134,1,2026-01-26 15:00:00
845,37,5,97.7,78,1,2026-01-28 15:00:00
846,37,5,65.3,62,2,2026-01-29 06:00:00
847,37,5,97.4,88,3,2026-01-30 07:00:00
848,37,6,70.4,141,1,2026-02-01 00:00:00
849,37,7,81.2,73,1,2026-02-01 09:00:00
850,37,7,71.1,122,2,2026-02-02 13:00:00
851,37,7,79.5,123,3,2026-02-03 14:00:00
852,37,8,92.0,78,1,2026-02-03 19:00:00
853,37,8,97.5,101,2,2026-02-05 09:00:00
854,37,9,32.6,122,1,2026-02-06 17:00:00
855,37,10,86.5,82,1,2026-02-07 02:00:00
856,37,11,75.3,85,1,2026-02-07 18:00:00
857,37,12,49.2,78,1,2026-02-08 15:00:00
858,37,13,60.3,69,1,2026-02-10 10:00:00
859,37,14,52.1,77,1,2026-02-12 04:00:00
860,37,14,78.5,65,2,2026-02-13 13:00:00
861,37,15,95.8,90,1,2026-02-14 05:00:00
862,38,1,79.2,44,1,2026-01-04 03:00:00
863,38,1,35.0,64,2,2026-01-04 09:00:00
864,38,1,60.8,30,3,2026-01-05 16:00:00
865,38,2,89.5,66,1,2026-01-06 19:00:00
866,38,3,70.8,76,1,2026-01-08 15:00:00
867,38,3,90.4,30,2,2026-01-10 09:00:00
868,38,4,93.1,67,1,2026-01-10 23:00:00
869,38,5,65.0,84,1,2026-01-12 12:00:00
870,38,6,81.5,35,1,2026-01-14 02:00:00
871,38,7,87.2,93,1,2026-01-14 11:00:00
872,38,8,99.6,68,1,2026-01-16 11:00:00
873,38,8,82.5,45,2,2026-01-16 19:00:00
874,38,9,37.9,58,1,2026-01-17 10:00:00
875,38,10,75.5,71,1,2026-01-18 02:00:00
876,38,11,78.8,61,1,2026-01-19 22:00:00
877,38,12,92.8,70,1,2026-01-21 08:00:00
878,38,13,31.7,41,1,2026-01-23 01:00:00
879,38,14,48.9,63,1,2026-01-23 22:00:00
880,38,15,56.5,31,1,2026-01-24 17:00:00
881,38,15,30.1,57,2,2026-01-25 18:00:00
882,38,16,85.9,41,1,2026-01-27 12:00:00
883,39,1,75.6,125,1,2026-01-05 12:00:00
884,39,1,71.4,164,2,2026-01-07 08:00:00
885,39,2,43.9,161,1,2026-01-09 03:00:00
886,39,2,75.9,152,2,2026-01-10 07:00:00
887,39,3,33.5,118,1,2026-01-10 19:00:00
888,39,4,39.7,133,1,2026-01-12 17:00:00
889,39,4,31.2,164,2,2026-01-14 00:00:00
890,39,5,66.8,142,1,2026-01-14 11:00:00
891,39,5,38.9,186,2,2026-01-16 11:00:00
892,39,5,58.6,147,3,2026-01-17 12:00:00
893,39,6,73.5,143,1,2026-01-18 06:00:00
894,39,6,67.4,133,2,2026-01-19 07:00:00
895,39,7,42.4,142,1,2026-01-20 23:00:00
896,39,7,44.6,136,2,2026-01-22 06:00:00
897,39,8,95.6,154,1,2026-01-23 11:00:00
898,39,9,35.8,159,1,2026-01-24 00:00:00
899,39,9,69.5,124,2,2026-01-25 00:00:00
900,39,10,99.0,113,1,2026-01-26 11:00:00
901,39,11,32.1,103,1,2026-01-27 05:00:00
902,39,12,51.9,150,1,2026-01-27 19:00:00
903,39,12,60.2,117,2,2026-01-29 05:00:00
904,39,12,66.8,96,3,2026-01-30 03:00:00
905,39,13,36.5,147,1,2026-01-31 02:00:00
906,39,14,37.8,189,1,2026-01-31 19:00:00
907,39,15,69.2,139,1,2026-02-01 08:00:00
908,39,15,48.9,156,2,2026-02-01 18:00:00
909,39,15,47.3,141,3,2026-02-03 15:00:00
910,39,16,36.9,138,1,2026-02-05 15:00:00
911,39,16,56.8,158,2,2026-02-07 15:00:00
912,39,17,73.5,134,1,2026-02-08 18:00:00
913,39,17,39.0,145,2,2026-02-10 16:00:00
914,39,18,49.3,146,1,2026-02-12 09:00:00
915,39,19,64.4,126,1,2026-02-12 17:00:00
916,39,20,61.3,159,1,2026-02-14 08:00:00
917,40,1,92.6,86,1,2026-01-20 21:00:00
918,40,2,94.0,74,1,2026-01-21 01:00:00
919,40,3,92.6,100,1,2026-01-22 16:00:00
920,40,4,79.0,72,1,2026-01-24 14:00:00
921,40,5,50.9,90,1,2026-01-26 01:00:00
922,40,6,75.6,89,1,2026-01-26 07:00:00
923,40,7,91.9,111,1,2026-01-27 09:00:00
924,40,8,98.3,99,1,2026-01-28 14:00:00
925,40,9,57.8,89,1,2026-01-29 11:00:00
926,40,10,74.6,106,1,2026-01-30 01:00:00
927,40,10,78.1,117,2,2026-01-31 19:00:00
928,40,10,79.9,101,3,2026-02-02 10:00:00
929,40,11,72.9,90,1,2026-02-03 04:00:00
930,40,12,42.2,63,1,2026-02-04 17:00:00
931,40,13,65.8,68,1,2026-02-05 14:00:00
932,40,13,94.2,83,2,2026-02-06 18:00:00
933,40,13,70.3,77,3,2026-02-08 11:00:00
934,40,14,55.5,86,1,2026-02-08 18:00:00
935,40,14,83.7,91,2,2026-02-10 12:00:00
936,40,15,91.6,100,1,2026-02-11 19:00:00
937,40,16,55.3,88,1,2026-02-12 19:00:00
938,40,16,33.4,99,2,2026-02-13 09:00:00
939,40,17,50.5,91,1,2026-02-13 21:00:00
940,40,17,66.3,50,2,2026-02-14 01:00:00
941,40,17,59.9,71,3,2026-02-15 08:00:00
942,40,18,60.5,87,1,2026-02-17 07:00:00
943,40,19,46.9,65,1,2026-02-18 09:00:00
944,41,1,95.7,71,1,2026-01-28 14:00:00
945,41,2,76.5,90,1,2026-01-30 10:00:00
946,41,3,88.5,84,1,2026-01-30 17:00:00
947,41,3,96.7,55,2,2026-01-31 03:00:00
948,41,4,97.0,89,1,2026-01-31 12:00:00
949,41,5,80.9,62,1,2026-02-01 17:00:00
950,41,6,80.6,53,1,2026-02-03 01:00:00
951,41,7,71.2,47,1,2026-02-03 12:00:00
952,41,8,68.3,53,1,2026-02-04 04:00:00
953,41,9,43.0,52,1,2026-02-06 03:00:00
954,41,10,73.2,63,1,2026-02-06 15:00:00
955,41,10,93.0,63,2,2026-02-07 17:00:00
956,41,11,83.0,60,1,2026-02-09 11:00:00
957,41,12,75.6,68,1,2026-02-10 00:00:00
958,41,13,91.2,83,1,2026-02-11 07:00:00
959,41,14,74.0,78,1,2026-02-11 20:00:00
960,41,15,95.9,30,1,2026-02-13 15:00:00
961,42,1,82.8,38,1,2026-01-16 10:00:00
962,42,2,96.9,108,1,2026-01-17 16:00:00
963,42,2,79.6,62,2,2026-01-17 23:00:00
964,42,2,75.5,85,3,2026-01-19 17:00:00
965,42,3,35.2,66,1,2026-01-21 08:00:00
966,42,3,81.1,53,2,2026-01-23 01:00:00
967,42,3,96.6,100,3,2026-01-24 18:00:00
968,42,4,83.4,105,1,2026-01-25 10:00:00
969,42,4,91.8,78,2,2026-01-27 05:00:00
970,42,4,86.5,38,3,2026-01-27 17:00:00
971,42,5,85.7,79,1,2026-01-28 01:00:00
972,42,5,99.0,97,2,2026-01-29 19:00:00
973,42,6,86.0,60,1,2026-01-31 00:00:00
974,42,7,46.0,93,1,2026-02-01 15:00:00
975,42,8,97.9,89,1,2026-02-03 15:00:00
976,42,9,78.1,101,1,2026-02-04 09:00:00
977,42,9,41.6,92,2,2026-02-04 15:00:00
978,42,10,39.9,70,1,2026-02-04 22:00:00
979,42,11,98.4,113,1,2026-02-06 01:00:00
980,42,12,70.3,86,1,2026-02-06 08:00:00
981,42,13,99.4,89,1,2026-02-06 13:00:00
982,43,1,86.5,41,1,2026-01-26 20:00:00
983,43,1,88.9,51,2,2026-01-27 17:00:00
984,43,2,75.4,42,1,2026-01-29 03:00:00
985,43,3,79.3,56,1,2026-01-31 00:00:00
986,43,4,83.7,94,1,2026-01-31 08:00:00
987,43,5,81.3,32,1,2026-01-31 12:00:00
988,43,6,93.1,30,1,2026-01-31 18:00:00
989,43,7,94.5,89,1,2026-02-01 04:00:00
990,43,8,74.6,55,1,2026-02-02 03:00:00
991,43,9,78.9,46,1,2026-02-02 09:00:00
992,43,10,80.6,80,1,2026-02-03 16:00:00
993,43,11,99.7,47,1,2026-02-04 03:00:00
994,43,12,97.7,96,1,2026-02-04 14:00:00
995,43,13,82.8,73,1,2026-02-06 08:00:00
996,43,14,85.0,50,1,2026-02-06 18:00:00
997,43,15,74.4,103,1,2026-02-08 15:00:00
998,43,16,99.8,47,1,2026-02-09 04:00:00
999,43,16,84.4,74,2,2026-02-10 04:00:00
1000,44,1,86.2,115,1,2026-01-13 06:00:00
1001,44,1,82.7,136,2,2026-01-13 15:00:00
1002,44,2,84.2,141,1,2026-01-13 20:00:00
1003,44,3,74.3,110,1,2026-01-14 08:00:00
1004,44,4,90.9,94,1,2026-01-14 20:00:00
1005,44,5,32.9,119,1,2026-01-15 06:00:00
1006,44,5,33.2,96,2,2026-01-15 19:00:00
1007,44,5,75.5,150,3,2026-01-17 01:00:00
1008,44,6,47.7,112,1,2026-01-18 07:00:00
1009,44,6,96.4,102,2,2026-01-18 18:00:00
1010,44,7,63.1,113,1,2026-01-20 03:00:00
1011,44,7,74.7,83,2,2026-01-20 21:00:00
1012,44,7,46.0,90,3,2026-01-21 09:00:00
1013,44,8,79.4,134,1,2026-01-23 09:00:00
1014,44,9,72.3,96,1,2026-01-24 06:00:00
1015,44,10,60.2,89,1,2026-01-24 23:00:00
1016,44,11,52.5,120,1,2026-01-25 08:00:00
1017,44,12,68.3,133,1,2026-01-26 10:00:00
1018,44,13,43.2,124,1,2026-01-28 10:00:00
1019,44,14,49.0,129,1,2026-01-30 03:00:00
1020,44,15,91.6,94,1,2026-01-31 23:00:00
1021,44,16,54.3,81,1,2026-02-02 12:00:00
1022,44,16,80.8,140,2,2026-02-03 00:00:00
1023,44,16,38.3,103,3,2026-02-04 23:00:00
1024,44,17,96.1,104,1,2026-02-05 03:00:00
1025,44,18,78.4,136,1,2026-02-06 01:00:00
1026,44,19,60.4,121,1,2026-02-07 11:00:00
1027,44,20,64.2,119,1,2026-02-08 09:00:00
1028,44,20,54.9,153,2,2026-02-09 12:00:00
1029,45,1,99.3,77,1,2026-01-17 23:00:00
1030,45,2,74.7,108,1,2026-01-18 09:00:00
1031,45,3,84.1,91,1,2026-01-18 18:00:00
1032,45,4,79.9,95,1,2026-01-20 01:00:00
