attempt_id,student_id,topic_id,quiz_score,recent_quiz_score,historical_topic_score,attempts_count,total_time_spent,prerequisite_completion_rate,score_trend,engagement_frequency,topic_difficulty_numeric,target_struggling,timestamp
279,12,4,39.2,68.53,74.42,2,194,1.0,-5.88,7,2,1,2026-02-07 10:00:00
280,12,4,95.8,63.13,69.39,3,306,1.0,-6.25,8,2,0,2026-02-07 15:00:00
281,12,5,65.0,61.8,72.69,1,104,1.0,-10.89,9,3,1,2026-02-09 10:00:00
282,12,6,65.8,66.67,71.83,1,140,1.0,-5.17,10,1,1,2026-02-11 00:00:00
283,12,6,71.3,75.53,71.23,2,196,1.0,4.3,11,1,0,2026-02-12 06:00:00
284,12,6,45.2,67.37,71.24,3,327,1.0,-3.87,11,1,1,2026-02-13 16:00:00
285,12,7,51.7,60.77,69.07,1,134,1.0,-8.3,12,2,1,2026-02-14 14:00:00
286,12,8,70.2,56.07,67.73,1,68,1.0,-11.66,12,2,0,2026-02-16 03:00:00
287,12,8,73.2,55.7,67.91,2,171,1.0,-12.21,12,2,0,2026-02-17 03:00:00
288,12,8,81.0,65.03,68.26,3,273,1.0,-3.23,12,2,0,2026-02-18 17:00:00
289,12,9,52.1,74.8,69.06,1,81,1.0,5.74,12,3,1,2026-02-19 08:00:00
290,12,9,45.9,68.77,68.06,2,175,1.0,0.71,12,3,1,2026-02-20 10:00:00
291,12,10,80.2,59.67,66.83,1,87,1.0,-7.16,11,2,0,2026-02-21 22:00:00
292,12,11,88.0,59.4,67.53,1,145,0.5,-8.13,12,1,0,2026-02-22 11:00:00
293,13,1,46.0,75.0,75.0,1,158,1.0,0.0,1,1,1,2026-01-29 04:00:00
294,13,2,30.4,46.0,46.0,1,165,0.0,0.0,2,1,1,2026-01-31 00:00:00
295,13,3,56.9,38.2,38.2,1,154,0.0,0.0,3,2,1,2026-01-31 18:00:00
296,13,3,33.5,44.43,44.43,2,271,0.0,0.0,4,2,1,2026-01-31 22:00:00
297,13,3,53.4,40.27,41.7,3,400,0.0,-1.43,5,2,1,2026-02-02 20:00:00
298,13,4,52.3,47.93,44.04,1,149,0.0,3.89,6,2,1,2026-02-03 18:00:00
299,13,4,98.9,46.4,45.42,2,264,0.0,0.98,7,2,0,2026-02-04 15:00:00
300,13,4,46.2,68.2,53.06,3,418,0.0,15.14,8,2,1,2026-02-04 19:00:00
301,13,5,52.9,65.8,52.2,1,135,1.0,13.6,9,3,1,2026-02-06 09:00:00
302,13,5,39.7,66.0,52.28,2,267,1.0,13.72,10,3,1,2026-02-08 01:00:00
303,13,6,72.0,46.27,51.02,1,154,1.0,-4.75,11,1,0,2026-02-09 11:00:00
304,13,7,30.4,54.87,52.93,1,148,1.0,1.94,12,2,1,2026-02-10 13:00:00
305,13,7,59.9,47.37,51.05,2,280,1.0,-3.68,13,2,1,2026-02-10 22:00:00
306,13,8,40.7,54.1,51.73,1,163,1.0,2.37,14,2,1,2026-02-11 15:00:00
307,13,8,77.3,43.67,50.94,2,281,1.0,-7.28,14,2,0,2026-02-12 07:00:00
308,13,9,34.8,59.3,52.7,1,152,1.0,6.6,15,3,1,2026-02-12 20:00:00
309,13,9,51.6,50.93,51.58,2,303,1.0,-0.65,16,3,1,2026-02-13 00:00:00
310,13,10,69.3,54.57,51.58,1,133,1.0,2.98,17,2,1,2026-02-13 21:00:00
311,13,10,35.1,51.9,52.57,2,279,1.0,-0.67,17,2,1,2026-02-14 15:00:00
312,13,10,80.4,52.0,51.65,3,393,1.0,0.35,16,2,0,2026-02-16 05:00:00
313,13,11,30.5,61.6,53.08,1,158,0.0,8.52,16,1,1,2026-02-17 05:00:00
314,13,11,88.4,48.67,52.01,2,294,0.0,-3.34,17,1,0,2026-02-17 15:00:00
315,13,12,49.9,66.43,53.66,1,129,0.5,12.77,16,2,1,2026-02-18 16:00:00
316,13,12,46.0,56.27,53.5,2,289,0.5,2.77,16,2,1,2026-02-19 19:00:00
317,13,12,57.4,61.43,53.19,3,414,0.5,8.25,17,2,1,2026-02-20 07:00:00
318,13,13,59.5,51.1,53.36,1,111,0.0,-2.26,17,2,1,2026-02-20 20:00:00
319,13,14,58.8,54.3,53.59,1,108,0.0,0.71,17,3,1,2026-02-22 16:00:00
320,13,15,32.4,58.57,53.79,1,152,1.0,4.78,18,2,1,2026-02-23 02:00:00
321,13,15,43.4,50.23,53.02,2,266,1.0,-2.79,18,2,1,2026-02-23 12:00:00
322,13,16,44.0,44.87,52.69,1,175,0.0,-7.82,19,3,1,2026-02-23 17:00:00
323,13,16,51.5,39.93,52.4,2,273,0.0,-12.47,18,3,1,2026-02-25 09:00:00
324,13,17,45.2,46.3,52.37,1,173,0.0,-6.07,17,3,1,2026-02-26 17:00:00
325,13,17,55.6,46.9,52.15,2,317,0.0,-5.25,16,3,1,2026-02-27 06:00:00
326,13,17,63.9,50.77,52.25,3,455,0.0,-1.48,15,3,1,2026-03-01 01:00:00
327,13,18,45.8,54.9,52.59,1,129,0.0,2.31,16,3,1,2026-03-01 22:00:00
328,13,18,48.0,55.1,52.4,2,276,0.0,2.7,14,3,1,2026-03-03 15:00:00
329,13,19,38.4,52.57,52.28,1,139,1.0,0.29,14,2,1,2026-03-05 15:00:00
330,13,19,48.9,44.07,51.9,2,301,1.0,-7.84,14,2,1,2026-03-05 23:00:00
331,13,19,69.7,45.1,51.82,3,443,1.0,-6.72,13,2,1,2026-03-07 04:00:00
332,14,1,73.8,75.0,75.0,1,63,1.0,0.0,1,1,0,2026-01-23 22:00:00
333,14,2,84.0,73.8,73.8,1,52,1.0,0.0,2,1,0,2026-01-24 22:00:00
334,14,3,87.9,78.9,78.9,1,58,1.0,0.0,3,2,0,2026-01-26 12:00:00
335,14,3,79.3,81.9,81.9,2,124,1.0,0.0,4,2,0,2026-01-28 08:00:00
336,14,3,47.6,83.73,81.25,3,154,1.0,2.48,5,2,1,2026-01-29 02:00:00
337,14,4,84.1,71.6,74.52,1,33,1.0,-2.92,6,2,0,2026-01-29 14:00:00
338,14,5,53.8,70.33,76.12,1,74,1.0,-5.78,7,3,1,2026-01-30 21:00:00
339,14,6,91.4,61.83,72.93,1,63,1.0,-11.1,8,1,0,2026-02-01 02:00:00
340,14,7,94.0,76.43,75.24,1,56,1.0,1.2,9,2,0,2026-02-01 21:00:00
341,14,8,95.6,79.73,77.32,1,60,1.0,2.41,10,2,0,2026-02-02 18:00:00
342,14,9,49.6,93.67,79.15,1,66,1.0,14.52,11,3,1,2026-02-03 15:00:00
343,14,10,73.8,79.73,76.46,1,49,1.0,3.27,12,2,0,2026-02-04 01:00:00
344,14,11,93.6,73.0,76.24,1,44,1.0,-3.24,13,1,0,2026-02-05 02:00:00
345,14,12,68.0,72.33,77.58,1,63,0.5,-5.24,14,2,1,2026-02-05 11:00:00
346,14,13,95.2,78.47,76.89,1,40,0.0,1.57,15,2,0,2026-02-06 02:00:00
347,14,14,99.8,85.6,78.11,1,68,0.5,7.49,15,3,0,2026-02-07 10:00:00
348,14,14,99.5,87.67,79.47,2,98,0.5,8.2,16,3,0,2026-02-07 20:00:00
349,15,1,86.5,75.0,75.0,1,80,1.0,0.0,1,1,0,2026-01-19 06:00:00
350,15,2,76.5,86.5,86.5,1,69,1.0,0.0,2,1,0,2026-01-19 13:00:00
351,15,3,81.9,81.5,81.5,1,65,1.0,0.0,3,2,0,2026-01-20 10:00:00
352,15,4,81.1,81.63,81.63,1,79,1.0,0.0,4,2,0,2026-01-22 10:00:00
353,15,5,80.7,79.83,81.5,1,93,1.0,-1.67,5,3,0,2026-01-24 06:00:00
354,15,5,99.5,81.23,81.34,2,173,1.0,-0.11,6,3,0,2026-01-25 17:00:00
355,15,6,74.0,87.1,84.37,1,30,1.0,2.73,7,1,0,2026-01-26 21:00:00
356,15,7,87.0,84.73,82.89,1,34,1.0,1.85,8,2,0,2026-01-28 21:00:00
357,15,8,52.1,86.83,83.4,1,47,1.0,3.43,9,2,1,2026-01-30 15:00:00
358,15,9,89.1,71.03,79.92,1,60,0.0,-8.89,10,3,0,2026-02-01 00:00:00
359,15,10,91.6,76.07,80.84,1,70,1.0,-4.77,9,2,0,2026-02-02 19:00:00
360,15,11,78.5,77.6,81.82,1,45,1.0,-4.22,9,1,0,2026-02-04 10:00:00
361,15,12,70.9,86.4,81.54,1,63,1.0,4.86,10,2,0,2026-02-04 22:00:00
362,15,13,85.8,80.33,80.72,1,44,1.0,-0.39,10,2,0,2026-02-06 02:00:00
363,15,14,97.6,78.4,81.09,1,47,1.0,-2.69,11,3,0,2026-02-06 10:00:00
364,15,15,98.1,84.77,82.19,1,31,1.0,2.58,11,2,0,2026-02-07 13:00:00
365,16,1,95.0,75.0,75.0,1,41,1.0,0.0,1,1,0,2026-01-31 06:00:00
366,16,2,89.7,95.0,95.0,1,32,1.0,0.0,2,1,0,2026-01-31 22:00:00
367,16,3,87.3,92.35,92.35,1,40,1.0,0.0,3,2,0,2026-02-01 08:00:00
368,16,4,85.1,90.67,90.67,1,81,1.0,0.0,4,2,0,2026-02-01 23:00:00
369,16,5,51.9,87.37,89.28,1,41,1.0,-1.91,5,3,1,2026-02-03 01:00:00
370,16,6,86.9,74.77,81.8,1,112,1.0,-7.03,6,1,0,2026-02-04 01:00:00
371,16,7,47.9,74.63,82.65,1,69,1.0,-8.02,7,2,1,2026-02-05 04:00:00
372,16,8,96.7,62.23,77.69,1,63,1.0,-15.45,8,2,0,2026-02-06 17:00:00
373,16,9,66.7,77.17,80.06,1,42,1.0,-2.9,9,3,1,2026-02-08 17:00:00
374,16,10,87.5,70.43,78.58,1,74,1.0,-8.14,10,2,0,2026-02-09 13:00:00
375,16,11,91.7,83.63,79.47,1,48,0.5,4.16,11,1,0,2026-02-10 06:00:00
376,16,12,33.8,81.97,80.58,1,62,0.5,1.38,12,2,1,2026-02-11 22:00:00
377,16,13,66.8,71.0,76.68,1,111,0.0,-5.68,13,2,1,2026-02-12 07:00:00
378,16,14,67.1,64.1,75.92,1,58,0.0,-11.82,14,3,1,2026-02-14 04:00:00
379,16,15,85.1,55.9,75.29,1,82,1.0,-19.39,12,2,0,2026-02-15 20:00:00
380,16,16,33.6,73.0,75.95,1,45,0.0,-2.95,11,3,1,2026-02-17 14:00:00
381,16,16,80.1,61.93,73.3,2,104,0.0,-11.37,11,3,0,2026-02-18 19:00:00
382,16,17,90.9,66.27,73.7,1,95,1.0,-7.43,11,3,0,2026-02-20 07:00:00
383,16,18,92.1,68.2,74.66,1,47,1.0,-6.46,11,3,0,2026-02-21 22:00:00
384,16,19,90.2,87.7,75.57,1,96,1.0,12.13,10,2,0,2026-02-23 14:00:00
385,17,1,80.5,75.0,75.0,1,104,1.0,0.0,1,1,0,2026-01-03 23:00:00
386,17,2,91.9,80.5,80.5,1,78,1.0,0.0,2,1,0,2026-01-05 02:00:00
387,17,3,94.1,86.2,86.2,1,102,1.0,0.0,3,2,0,2026-01-05 06:00:00
388,17,3,92.2,88.83,88.83,2,211,1.0,0.0,4,2,0,2026-01-05 11:00:00
389,17,4,99.8,92.73,89.68,1,102,1.0,3.06,5,2,0,2026-01-06 21:00:00
390,17,5,78.5,95.37,91.7,1,58,1.0,3.67,6,3,0,2026-01-07 17:00:00
391,17,6,89.9,90.17,89.5,1,75,1.0,0.67,7,1,0,2026-01-08 21:00:00
392,17,7,91.3,89.4,89.56,1,85,1.0,-0.16,8,2,0,2026-01-10 01:00:00
393,17,8,52.4,86.57,89.78,1,88,1.0,-3.21,9,2,1,2026-01-11 13:00:00
394,17,9,74.7,77.87,85.62,1,102,0.0,-7.76,10,3,0,2026-01-13 00:00:00
395,17,10,71.9,72.8,84.53,1,93,1.0,-11.73,11,2,0,2026-01-14 12:00:00
396,17,11,81.8,66.33,83.38,1,63,1.0,-17.05,12,1,0,2026-01-15 01:00:00
397,17,12,46.7,76.13,83.25,1,97,1.0,-7.12,13,2,1,2026-01-16 21:00:00
398,17,12,43.1,66.8,80.44,2,199,1.0,-13.64,14,2,1,2026-01-17 20:00:00
399,17,12,86.2,57.2,77.77,3,300,1.0,-20.57,11,2,0,2026-01-19 17:00:00
400,17,13,68.9,58.67,78.33,1,111,1.0,-19.67,11,2,1,2026-01-21 00:00:00
401,17,14,96.4,66.07,77.74,1,106,1.0,-11.68,12,3,0,2026-01-21 15:00:00
402,17,15,62.8,83.83,78.84,1,99,1.0,4.99,11,2,1,2026-01-22 23:00:00
403,17,15,75.5,76.03,77.95,2,187,1.0,-1.92,12,2,0,2026-01-23 15:00:00
404,17,16,70.8,78.23,77.82,1,56,1.0,0.41,12,3,0,2026-01-24 09:00:00
405,17,17,95.6,69.7,77.47,1,98,1.0,-7.77,12,3,0,2026-01-26 06:00:00
406,17,17,71.0,80.63,78.33,2,192,1.0,2.3,13,3,0,2026-01-26 20:00:00
407,17,17,69.4,79.13,78.0,3,287,1.0,1.13,13,3,1,2026-01-27 14:00:00
408,17,18,64.6,78.67,77.63,1,64,1.0,1.04,12,3,1,2026-01-29 01:00:00
409,17,18,62.9,68.33,77.08,2,132,1.0,-8.75,13,3,1,2026-01-29 07:00:00
410,17,18,52.8,65.63,76.52,3,243,1.0,-10.88,13,3,1,2026-01-31 02:00:00
411,17,19,94.8,60.1,75.6,1,89,1.0,-15.5,14,2,0,2026-01-31 12:00:00
412,17,19,92.1,70.17,76.31,2,192,1.0,-6.15,14,2,0,2026-02-02 02:00:00
413,17,19,37.6,79.9,76.88,3,282,1.0,3.02,14,2,1,2026-02-03 22:00:00
414,18,1,97.6,75.0,75.0,1,90,1.0,0.0,1,1,0,2026-02-01 07:00:00
415,18,2,73.4,97.6,97.6,1,108,1.0,0.0,2,1,0,2026-02-01 16:00:00
416,18,3,96.9,85.5,85.5,1,79,1.0,0.0,3,2,0,2026-02-02 07:00:00
417,18,4,83.5,89.3,89.3,1,91,1.0,0.0,4,2,0,2026-02-02 16:00:00
418,18,5,45.1,84.6,87.85,1,80,1.0,-3.25,5,3,1,2026-02-04 11:00:00
419,18,5,52.6,75.17,79.3,2,161,1.0,-4.13,6,3,1,2026-02-05 01:00:00
420,18,5,91.4,60.4,74.85,3,244,1.0,-14.45,7,3,0,2026-02-05 14:00:00
421,18,6,97.0,63.03,77.21,1,94,1.0,-14.18,8,1,0,2026-02-07 10:00:00
422,18,6,84.9,80.33,79.69,2,174,1.0,0.65,9,1,0,2026-02-08 06:00:00
423,18,7,48.1,91.1,80.27,1,115,1.0,10.83,10,2,1,2026-02-09 23:00:00
424,18,8,88.9,76.67,77.05,1,72,1.0,-0.38,11,2,0,2026-02-11 14:00:00
425,18,9,63.4,73.97,78.13,1,86,1.0,-4.16,12,3,1,2026-02-11 20:00:00
426,18,10,89.8,66.8,76.9,1,81,1.0,-10.1,13,2,0,2026-02-13 19:00:00
427,18,11,79.0,80.7,77.89,1,118,0.5,2.81,14,1,0,2026-02-14 01:00:00
428,18,12,73.7,77.4,77.97,1,93,0.5,-0.57,15,2,0,2026-02-14 23:00:00
429,18,13,73.3,80.83,77.69,1,110,1.0,3.15,14,2,0,2026-02-15 16:00:00
430,18,14,95.4,75.33,77.41,1,60,0.5,-2.08,14,3,0,2026-02-16 14:00:00
431,18,14,73.9,80.8,78.47,2,155,0.5,2.33,14,3,0,2026-02-18 09:00:00
432,18,14,62.2,80.87,78.22,3,262,0.5,2.65,12,3,1,2026-02-20 05:00:00
433,19,1,73.5,75.0,75.0,1,91,1.0,0.0,1,1,0,2026-01-31 09:00:00
434,19,2,89.2,73.5,73.5,1,111,1.0,0.0,2,1,0,2026-02-02 05:00:00
435,19,3,93.0,81.35,81.35,1,79,1.0,0.0,3,2,0,2026-02-03 17:00:00
436,19,4,37.7,85.23,85.23,1,118,1.0,0.0,4,2,1,2026-02-03 22:00:00
437,19,5,65.6,73.3,73.35,1,135,0.0,-0.05,5,3,1,2026-02-04 11:00:00
438,19,5,32.2,65.43,71.8,2,217,0.0,-6.37,6,3,1,2026-02-05 17:00:00
439,19,6,87.3,45.17,65.2,1,81,1.0,-20.03,7,1,0,2026-02-07 07:00:00
440,19,7,81.3,61.7,68.36,1,119,1.0,-6.66,8,2,0,2026-02-07 12:00:00
441,19,8,60.0,66.93,69.97,1,121,1.0,-3.04,9,2,1,2026-02-07 23:00:00
442,19,9,94.9,76.2,68.87,1,79,0.0,7.33,10,3,0,2026-02-08 18:00:00
443,19,10,66.4,78.73,71.47,1,81,1.0,7.26,11,2,1,2026-02-09 00:00:00
444,20,1,59.2,75.0,75.0,1,84,1.0,0.0,1,1,1,2026-01-26 01:00:00
445,20,2,38.2,59.2,59.2,1,63,0.0,0.0,2,1,1,2026-01-28 00:00:00
446,20,2,79.3,48.7,48.7,2,134,0.0,0.0,3,1,0,2026-01-29 13:00:00
447,20,2,34.1,58.9,58.9,3,203,0.0,0.0,4,1,1,2026-01-30 22:00:00
448,20,3,75.8,50.53,52.7,1,74,1.0,-2.17,5,2,0,2026-01-31 15:00:00
449,20,4,73.4,63.07,57.32,1,89,1.0,5.75,6,2,0,2026-02-01 04:00:00
450,20,5,62.1,61.1,60.0,1,94,1.0,1.1,7,3,1,2026-02-01 17:00:00
451,20,5,96.8,70.43,60.3,2,215,1.0,10.13,8,3,0,2026-02-02 01:00:00
452,20,6,72.6,77.43,64.86,1,70,1.0,12.57,9,1,0,2026-02-02 11:00:00
453,20,7,54.6,77.17,65.72,1,109,1.0,11.44,10,2,1,2026-02-04 11:00:00
454,20,8,60.2,74.67,64.61,1,85,1.0,10.06,11,2,1,2026-02-04 20:00:00
455,20,8,83.7,62.47,64.21,2,174,1.0,-1.74,12,2,0,2026-02-06 20:00:00
456,20,8,35.7,66.17,65.83,3,277,1.0,0.33,13,2,1,2026-02-07 14:00:00
457,20,9,65.2,59.87,63.52,1,67,1.0,-3.65,14,3,1,2026-02-08 15:00:00
458,20,9,44.0,61.53,63.64,2,164,1.0,-2.1,15,3,1,2026-02-08 23:00:00
459,20,9,35.1,48.3,62.33,3,257,1.0,-14.03,15,3,1,2026-02-10 01:00:00
460,20,10,79.1,48.1,60.62,1,99,1.0,-12.52,15,2,0,2026-02-11 22:00:00
461,20,11,84.5,52.73,61.71,1,95,0.5,-8.98,15,1,0,2026-02-13 13:00:00
462,20,12,51.7,66.23,62.98,1,139,0.5,3.26,13,2,1,2026-02-15 05:00:00
463,20,12,97.9,71.77,62.38,2,216,0.5,9.38,11,2,0,2026-02-17 03:00:00
464,20,13,83.4,78.03,64.16,1,79,1.0,13.87,11,2,0,2026-02-18 18:00:00
465,20,14,89.3,77.67,65.08,1,77,0.5,12.59,11,3,0,2026-02-19 22:00:00
466,20,14,66.0,90.2,66.18,2,155,0.5,24.02,12,3,1,2026-02-20 10:00:00
467,20,14,48.1,79.57,66.17,3,232,0.5,13.4,12,3,1,2026-02-20 23:00:00
468,20,15,42.0,67.8,65.42,1,113,1.0,2.38,11,2,1,2026-02-22 22:00:00
469,20,16,99.6,52.03,64.48,1,118,0.5,-12.45,10,3,0,2026-02-24 15:00:00
470,20,17,44.3,63.23,65.83,1,78,1.0,-2.6,10,3,1,2026-02-26 06:00:00
471,20,18,46.2,61.97,65.03,1,73,1.0,-3.07,11,3,1,2026-02-27 06:00:00
472,20,18,75.6,63.37,64.36,2,172,1.0,-0.99,11,3,0,2026-02-27 21:00:00
473,20,18,96.2,55.37,64.75,3,250,1.0,-9.38,12,3,0,2026-02-28 10:00:00
474,21,1,99.2,75.0,75.0,1,102,1.0,0.0,1,1,0,2026-01-10 11:00:00
475,21,2,57.7,99.2,99.2,1,94,1.0,0.0,2,1,1,2026-01-11 20:00:00
476,21,3,76.8,78.45,78.45,1,59,0.0,0.0,3,2,0,2026-01-13 04:00:00
477,21,4,97.8,77.9,77.9,1,120,1.0,0.0,4,2,0,2026-01-14 16:00:00
478,21,4,91.1,77.43,82.88,2,245,1.0,-5.44,5,2,0,2026-01-14 22:00:00
479,21,4,91.9,88.57,84.52,3,322,1.0,4.05,6,2,0,2026-01-15 07:00:00
480,21,5,56.5,93.6,85.75,1,82,1.0,7.85,7,3,1,2026-01-16 17:00:00
481,21,6,80.3,79.83,81.57,1,95,1.0,-1.74,8,1,0,2026-01-18 12:00:00
482,21,6,52.9,76.23,81.41,2,191,1.0,-5.18,9,1,1,2026-01-20 00:00:00
483,21,7,97.7,63.23,78.24,1,103,1.0,-15.01,10,2,0,2026-01-20 14:00:00
484,21,7,88.9,76.97,80.19,2,233,1.0,-3.22,11,2,0,2026-01-22 06:00:00
485,21,8,72.5,79.83,80.98,1,86,1.0,-1.15,12,2,0,2026-01-22 11:00:00
486,21,8,88.5,86.37,80.27,2,160,1.0,6.09,13,2,0,2026-01-23 08:00:00
487,21,8,97.3,83.3,80.91,3,222,1.0,2.39,14,2,0,2026-01-23 19:00:00
488,21,9,75.4,86.1,82.08,1,75,1.0,4.02,14,3,0,2026-01-25 19:00:00
489,21,9,53.8,87.07,81.63,2,164,1.0,5.43,14,3,1,2026-01-26 04:00:00
490,21,10,89.1,75.5,79.89,1,125,1.0,-4.39,14,2,0,2026-01-28 02:00:00
491,21,11,82.0,72.77,80.44,1,79,0.5,-7.67,15,1,0,2026-01-28 09:00:00
492,21,12,45.6,74.97,80.52,1,94,1.0,-5.56,13,2,1,2026-01-29 13:00:00
493,22,1,79.5,75.0,75.0,1,59,1.0,0.0,1,1,0,2026-01-30 08:00:00
494,22,2,89.6,79.5,79.5,1,83,1.0,0.0,2,1,0,2026-01-31 15:00:00
495,22,3,93.2,84.55,84.55,1,110,1.0,0.0,3,2,0,2026-02-02 08:00:00
496,22,4,90.7,87.43,87.43,1,49,1.0,0.0,4,2,0,2026-02-03 21:00:00
497,22,5,73.1,91.17,88.25,1,50,1.0,2.92,5,3,0,2026-02-05 03:00:00
498,22,6,72.8,85.67,85.22,1,80,1.0,0.45,6,1,0,2026-02-05 09:00:00
499,22,7,88.1,78.87,83.15,1,73,1.0,-4.28,7,2,0,2026-02-05 20:00:00
500,22,8,72.3,78.0,83.86,1,96,1.0,-5.86,8,2,0,2026-02-07 05:00:00
501,22,9,72.2,77.73,82.41,1,71,1.0,-4.68,9,3,0,2026-02-08 01:00:00
502,22,9,40.3,77.53,81.28,2,123,1.0,-3.74,10,3,1,2026-02-09 02:00:00
503,22,10,73.3,61.6,77.18,1,71,1.0,-15.58,11,2,0,2026-02-09 17:00:00
504,23,1,72.2,75.0,75.0,1,112,1.0,0.0,1,1,0,2026-01-23 20:00:00
505,23,1,84.9,72.2,72.2,2,218,1.0,0.0,2,1,0,2026-01-25 04:00:00
506,23,1,74.5,78.55,78.55,3,318,1.0,0.0,3,1,0,2026-01-27 02:00:00
507,23,2,61.2,77.2,77.2,1,111,1.0,0.0,4,1,1,2026-01-28 07:00:00
508,23,3,98.1,73.53,73.2,1,113,0.0,0.33,5,2,0,2026-01-28 18:00:00
509,23,3,89.0,77.93,78.18,2,230,0.0,-0.25,6,2,0,2026-01-29 17:00:00
510,23,4,41.6,82.77,79.98,1,102,1.0,2.78,7,2,1,2026-01-31 02:00:00
511,23,5,34.3,76.23,74.5,1,86,0.0,1.73,8,3,1,2026-02-02 02:00:00
512,23,5,47.5,54.97,69.47,2,178,0.0,-14.51,9,3,1,2026-02-02 11:00:00
513,23,6,86.2,41.13,67.03,1,114,1.0,-25.9,10,1,0,2026-02-03 15:00:00
514,23,7,80.1,56.0,68.95,1,73,1.0,-12.95,11,2,0,2026-02-03 21:00:00
515,23,8,51.4,71.27,69.96,1,97,1.0,1.3,12,2,1,2026-02-05 20:00:00
516,23,9,54.7,72.57,68.42,1,82,0.0,4.15,12,3,1,2026-02-07 06:00:00
517,23,10,95.1,62.07,67.36,1,90,1.0,-5.29,12,2,0,2026-02-08 15:00:00
518,23,11,47.0,67.07,69.34,1,115,0.5,-2.28,13,1,1,2026-02-08 23:00:00
519,24,1,53.7,75.0,75.0,1,93,1.0,0.0,1,1,1,2026-01-16 17:00:00
520,24,2,83.2,53.7,53.7,1,90,0.0,0.0,2,1,0,2026-01-17 20:00:00
521,24,3,84.6,68.45,68.45,1,62,1.0,0.0,3,2,0,2026-01-18 10:00:00
522,24,4,94.2,73.83,73.83,1,104,1.0,0.0,4,2,0,2026-01-19 08:00:00
523,24,4,50.9,87.33,78.92,2,206,1.0,8.41,5,2,1,2026-01-19 21:00:00
524,24,4,53.8,76.57,73.32,3,339,1.0,3.25,6,2,1,2026-01-21 16:00:00
525,24,5,86.7,66.3,70.07,1,83,1.0,-3.77,7,3,0,2026-01-22 18:00:00
526,24,5,64.4,63.8,72.44,2,177,1.0,-8.64,8,3,1,2026-01-23 04:00:00
527,24,6,75.8,68.3,71.44,1,94,1.0,-3.14,9,1,0,2026-01-23 21:00:00
528,24,7,83.0,75.63,71.92,1,121,1.0,3.71,10,2,0,2026-01-25 00:00:00
529,24,8,49.4,74.4,73.03,1,88,1.0,1.37,11,2,1,2026-01-25 14:00:00
530,24,9,90.3,69.4,70.88,1,95,0.0,-1.48,12,3,0,2026-01-26 20:00:00
531,24,9,72.9,74.23,72.5,2,197,0.0,1.73,13,3,0,2026-01-27 07:00:00
532,24,10,71.6,70.87,72.53,1,93,1.0,-1.66,14,2,0,2026-01-28 17:00:00
533,24,11,83.7,78.27,72.46,1,81,1.0,5.8,15,1,0,2026-01-29 21:00:00
534,24,12,74.1,76.07,73.21,1,93,1.0,2.85,15,2,0,2026-01-31 13:00:00
535,24,13,93.7,76.47,73.27,1,111,1.0,3.2,14,2,0,2026-02-01 11:00:00
536,24,14,49.5,83.83,74.47,1,69,1.0,9.36,14,3,1,2026-02-02 17:00:00
537,24,15,87.4,72.43,73.08,1,92,1.0,-0.65,14,2,0,2026-02-03 12:00:00
538,24,16,84.1,76.87,73.84,1,75,1.0,3.03,15,3,0,2026-02-03 18:00:00
539,24,17,48.1,73.67,74.35,1,113,1.0,-0.68,14,3,1,2026-02-05 18:00:00
540,24,18,78.9,73.2,73.1,1,59,1.0,0.1,14,3,0,2026-02-06 11:00:00
541,24,18,36.5,70.37,73.36,2,137,1.0,-3.0,14,3,1,2026-02-07 21:00:00
542,25,1,44.8,75.0,75.0,1,97,1.0,0.0,1,1,1,2026-01-23 15:00:00
543,25,1,90.7,44.8,44.8,2,218,1.0,0.0,2,1,0,2026-01-23 23:00:00
544,25,2,93.8,67.75,67.75,1,88,1.0,0.0,3,1,0,2026-01-25 18:00:00
545,25,3,56.9,76.43,76.43,1,78,1.0,0.0,4,2,1,2026-01-27 06:00:00
546,25,4,86.8,80.47,71.55,1,127,0.0,8.92,5,2,0,2026-01-28 09:00:00
547,25,4,73.4,79.17,74.6,2,188,0.0,4.57,6,2,0,2026-01-29 10:00:00
548,25,5,50.1,72.37,74.4,1,46,1.0,-2.03,7,3,1,2026-01-30 12:00:00
549,25,6,73.7,70.1,70.93,1,98,1.0,-0.83,8,1,0,2026-02-01 00:00:00
550,25,7,96.5,65.73,71.28,1,79,1.0,-5.54,9,2,0,2026-02-01 08:00:00
551,25,7,98.7,73.43,74.08,2,148,1.0,-0.64,10,2,0,2026-02-01 23:00:00
552,25,7,49.8,89.63,76.54,3,252,1.0,13.09,11,2,1,2026-02-02 10:00:00
553,25,8,82.6,81.67,74.11,1,94,1.0,7.56,12,2,0,2026-02-02 22:00:00
554,25,8,96.2,77.03,74.82,2,172,1.0,2.22,13,2,0,2026-02-03 14:00:00
555,25,8,80.3,76.2,76.46,3,236,1.0,-0.26,14,2,0,2026-02-04 15:00:00
556,25,9,87.0,86.37,76.74,1,107,1.0,9.63,15,3,0,2026-02-05 23:00:00
557,25,9,81.2,87.83,77.42,2,210,1.0,10.41,15,3,0,2026-02-06 19:00:00
558,25,9,98.7,82.83,77.66,3,298,1.0,5.18,15,3,0,2026-02-07 21:00:00
559,25,10,57.6,88.97,78.89,1,126,1.0,10.07,16,2,1,2026-02-08 12:00:00
